average,total_sum,total_element,m,M,average_laplacian,average_gaussian
4.168458873347876,162424,38965,0.1,0.6,4.142987177295707,4.18027265223274
4.178975959315765,144626,34608,0.1,0.7,4.186737235531602,4.131945473118014
4.173391240924311,125882,30163,0.1,0.8,4.112746714052572,4.355708059467336
4.151540799446004,107911,25993,0.1,0.9,4.127318018251255,4.104340461764565
4.167332096196742,222323,53349,0.2,0.2,4.154831857695087,4.226707248696171
4.16445617954707,205037,49235,0.2,0.3,4.185386449561016,4.153336581295944
4.177299255383377,186813,44721,0.2,0.4,4.162308760144127,4.424744983102111
4.169065102754916,169189,40582,0.2,0.5,4.169180755286631,4.088451562491713
4.15996559282999,149921,36039,0.2,0.6,4.142699807676845,3.989189306876484
4.154920832039739,133830,32210,0.2,0.7,4.144052456605803,4.501999918521277
4.174362089914945,116807,27982,0.2,0.8,4.2124627888024735,4.0262312537058325
4.1914632078670735,98885,23592,0.2,0.9,4.24253889271789,4.426162426527781
4.168182403157307,194329,46622,0.3,0.3,4.107254174050914,4.078737389877312
4.176202876111385,178019,42627,0.3,0.4,4.180853674467272,3.9143162851336126
4.1568714907907856,158435,38114,0.3,0.5,4.1697523074330105,4.296235271296769
4.165174070339837,140458,33722,0.3,0.6,4.123851824225347,4.051260994476635
4.167992956554129,123085,29531,0.3,0.7,4.176435720822422,4.1934309721450775
4.164835164835165,106120,25480,0.3,0.8,4.237374895532444,4.056458902949332
4.16374818083658,88692,21301,0.3,0.9,4.3305227594223705,4.041396256946047
4.158786819770344,166601,40060,0.4,0.4,4.17857060724333,4.17293111227531
4.163403445961065,148850,35752,0.4,0.5,4.156362472678848,4.0647534457167485
4.161447986630089,131972,31713,0.4,0.6,4.149416865266332,4.266226289019083
4.181417877586966,113952,27252,0.4,0.7,4.123971261325551,4.164806171090243
4.16847684420888,95950,23018,0.4,0.8,4.129278637860239,4.296026023094855
4.1637821193459335,78429,18836,0.4,0.9,4.247944212147681,3.992411888456526
4.164444577304795,139309,33452,0.5,0.5,4.169759392065458,4.122424551297162
4.152701155407516,119685,28821,0.5,0.6,4.178556283458999,4.473463933472879
4.163644369720988,104012,24981,0.5,0.7,4.121077078089523,4.217836625189549
4.16576113321044,85873,20614,0.5,0.8,4.227026742752164,4.15198808248777
4.164326188716433,67612,16236,0.5,0.9,4.187813833945998,3.757254025151026
4.16392646289515,111435,26762,0.6,0.6,4.183106844488861,3.994151507593999
4.170673396201355,94203,22587,0.6,0.7,4.2659068446579695,4.206625175515409
4.167355821545158,76596,18380,0.6,0.8,4.157860279624397,4.5801636938811665
4.169506084466715,58248,13970,0.6,0.9,4.209284127177095,4.838409499863043
4.156477148262471,83487,20086,0.7,0.7,4.124575391413993,3.9801361656289926
4.1789905362776025,66237,15850,0.7,0.8,4.11890636627471,4.046840863892546
4.173122529644269,47511,11385,0.7,0.9,4.134213104520015,4.0373239333304385
4.148765293102154,55274,13323,0.8,0.8,4.109620955078959,4.395589482602805
4.192090395480226,38584,9204,0.8,0.9,4.295730514636636,4.246844740360485
4.208620173600719,28122,6682,0.9,0.9,4.28883453146507,5.431091659529377
4.169926691102965,250279,60020,0.1,0.1,4.179603199941395,4.332105696307159
4.161822452529092,232109,55771,0.1,0.2,4.161639267226716,4.06475882390514
4.1634030140982015,214103,51425,0.1,0.3,4.164348385391056,4.2847801951531865
4.167204141384139,196417,47134,0.1,0.4,4.160685164586819,3.925045837053243
4.157422020051986,179135,43088,0.1,0.5,4.174982641037472,4.320101384747869
4.164145643827145,161598,38807,0.1,0.6,4.169021109980319,4.416448943392616
4.163206124579515,143564,34484,0.1,0.7,4.186568859275951,4.181398435789844
4.167530110542815,126297,30305,0.1,0.8,4.198174909260115,4.384395811675127
4.172533333333333,109529,26250,0.1,0.9,4.2054101896605465,4.109199792054459
4.1702563909633,221695,53161,0.2,0.2,4.201739185605,4.181734290142565
4.174952003594624,204414,48962,0.2,0.3,4.134108780906896,4.0703286170258295
4.169961614413455,187936,45069,0.2,0.4,4.205051495892665,4.267982112367075
4.1643882854257495,169070,40599,0.2,0.5,4.158956549934941,4.3400488938330035
4.158318179313385,150922,36294,0.2,0.6,4.155786858029018,4.208277358018174
4.169925657524833,133496,32014,0.2,0.7,4.185982609602254,4.514853804680849
4.171905344170323,116004,27806,0.2,0.8,4.232834196724565,4.2230217760411
4.153528891881654,98692,23761,0.2,0.9,4.101750479044928,4.071254407142594
4.157291599854617,194449,46773,0.3,0.3,4.156292574296271,4.155811863826433
4.155606138827616,177087,42614,0.3,0.4,4.173171898200536,4.155207843713814
4.163773072605279,159485,38303,0.3,0.5,4.194879271475517,4.130894356249872
4.172179588956514,141900,34011,0.3,0.6,4.157472790313503,3.947332134433949
4.15474826447395,123288,29674,0.3,0.7,4.050875311549469,4.092467878326698
4.146828673665998,105458,25431,0.3,0.8,4.237376869101906,4.223970779348937
4.167602245388934,88349,21199,0.3,0.9,4.16365801433928,3.9626302387446097
4.168228258160977,167271,40130,0.4,0.4,4.16545154325905,4.178181389461939
4.180298073427845,149500,35763,0.4,0.5,4.208611765176899,4.108507437123549
4.17340655154901,131479,31504,0.4,0.6,4.2168503680785,4.131806290324335
4.162838482424598,113454,27254,0.4,0.7,4.109404492036601,4.257579386395683
4.158650924559423,95807,23038,0.4,0.8,4.216010406019314,4.077020063320997
4.175696553193756,78382,18771,0.4,0.9,4.145740653921383,4.158281166578052
4.16250751653638,138445,33260,0.5,0.5,4.170128103118089,4.23848976201833
4.180820037742323,121850,29145,0.5,0.6,4.137835392313931,3.959434034272836
4.165538907684872,103422,24828,0.5,0.7,4.131870610366658,4.287467898459445
4.164001541277334,86453,20762,0.5,0.8,4.233428787595693,4.191726133892285
4.159420289855072,68019,16353,0.5,0.9,4.214871201857284,4.65297372599003
4.170001884303749,110651,26535,0.6,0.6,4.173257638118009,4.200956896835149
4.148299986631612,93092,22441,0.6,0.7,4.082782714146032,3.7743823009115154
4.155627681813181,75541,18178,0.6,0.8,4.009251044104735,3.783126729050139
4.151815181518152,57868,13938,0.6,0.9,4.21408565177404,4.35924584697672
4.164460589171974,83689,20096,0.7,0.7,4.449060363347328,4.033302106818944
4.131313767477012,65597,15878,0.7,0.8,4.273413343370183,4.797826302725116
4.17013431656571,47502,11391,0.7,0.9,4.091212944044557,4.030609449545557
4.144822429906542,55437,13375,0.8,0.8,4.1564555574168205,4.6738424476298635
4.178371249587867,38019,9099,0.8,0.9,4.020792702194991,4.608676194101855
4.175262368815592,27849,6670,0.9,0.9,4.143700362103672,4.994652879616462
4.164553170244633,250248,60090,0.1,0.1,4.138212521156903,4.034396823390866
4.171935373721762,232139,55643,0.1,0.2,4.1930020865795345,4.179675478877568
4.160150858298178,213994,51439,0.1,0.3,4.139807179530082,4.172848331631163
4.171196229139242,196455,47098,0.1,0.4,4.213536698827603,3.933845441003986
4.163925717189449,180273,43294,0.1,0.5,4.188445594079557,4.125876264940696
4.157230445601703,162053,38981,0.1,0.6,4.1741861872955806,4.1782742772505355
4.170648954829064,145051,34779,0.1,0.7,4.181500031703568,4.109536898125359
4.158896351903069,126314,30372,0.1,0.8,4.171465968363737,4.095966940736997
4.159002428400725,107897,25943,0.1,0.9,4.15809378340558,4.075191152368528
4.178960461347104,221744,53062,0.2,0.2,4.176117851326955,4.1445961987271
4.163350018312783,204612,49146,0.2,0.3,4.143257068953319,4.079442600961656
4.17321460533381,186526,44696,0.2,0.4,4.173887918501528,4.204550649493343
4.164284305993691,168970,40576,0.2,0.5,4.1450744264572,4.256794064224757
4.168674368942671,152265,36526,0.2,0.6,4.199551502894241,4.2395930076980655
4.172721895333271,134032,32121,0.2,0.7,4.176323550561537,4.114790118582895
4.196199114566461,116583,27783,0.2,0.8,4.175507610914858,3.9022880266023434
4.174304970513901,99098,23740,0.2,0.9,4.235224360706521,4.084944853375474
4.173724817831118,194746,46660,0.3,0.3,4.168705421798514,4.202198059928559
4.1685212401147735,178692,42867,0.3,0.4,4.1890746765302165,4.09882181415218
4.154294831554719,158827,38232,0.3,0.5,4.2082228732173546,3.959072305701742
4.177452165452991,141695,33919,0.3,0.6,4.23136559289953,4.199808509905525
4.175243906527642,124535,29827,0.3,0.7,4.18080292076604,3.8700678406190825
4.162748855947119,106429,25567,0.3,0.8,4.134062862539128,4.17935985215281
4.1471742728777485,87692,21145,0.3,0.9,4.113579740105841,3.950745229969177
4.148411486368074,165700,39943,0.4,0.4,4.127768795479458,3.9556278934374536
4.180309117286018,149839,35844,0.4,0.5,4.181037655339177,4.217662524429214
4.15076014853842,130778,31507,0.4,0.6,4.215233980434574,4.378819850630213
4.155193855157279,113603,27340,0.4,0.7,4.111995469595536,4.152169539894536
4.140391304347826,95229,23000,0.4,0.8,4.128642654569425,4.218790350980984
4.173903788846317,78436,18792,0.4,0.9,4.0930971535323435,4.33640210484977
4.175509230264531,140009,33531,0.5,0.5,4.185564589293396,4.080915055918209
4.170615950751453,121269,29077,0.5,0.6,4.161436529135871,4.107542884143589
4.176423125025215,103521,24787,0.5,0.7,4.2654142330774345,4.103667245349289
4.163362755028216,86319,20733,0.5,0.8,4.180383665268563,4.207506782558562
4.156661786237189,68136,16392,0.5,0.9,4.105712061999631,4.4109956189520485
4.161867005759593,111280,26738,0.6,0.6,4.105171280280279,4.118221417355458
4.172094266494409,93651,22447,0.6,0.7,4.143413695027028,4.223587140480292
4.1738415135728,76110,18235,0.6,0.8,3.942682179979277,4.421214923431066
4.184950973426176,58899,14074,0.6,0.9,4.193221034306723,4.238256862782674
4.168210262828536,83260,19975,0.7,0.7,4.22334375505458,3.797876781651121
4.174361244624336,66005,15812,0.7,0.8,4.048872616954411,3.8950312104501656
4.147115384615384,47443,11440,0.7,0.9,4.190936846837876,4.019433477100752
4.172061455847255,55939,13408,0.8,0.8,4.1853936822300355,3.798711304305989
4.129028745644599,37921,9184,0.8,0.9,4.160949805342666,3.8262421863497678
4.188489421512058,28310,6759,0.9,0.9,3.8458805225043173,5.071773931692027
4.167763707440944,249474,59858,0.1,0.1,4.166454093791122,4.173806810777568
4.16419781833814,232483,55829,0.1,0.2,4.153847640372303,4.119063113303261
4.165499718768789,214769,51559,0.1,0.3,4.188950773134109,4.2175036251748965
4.16947292906275,197608,47394,0.1,0.4,4.163168709950419,4.344033795012444
4.150701179097188,178476,42999,0.1,0.5,4.164791554486185,4.046111830017194
4.172365738470671,161675,38749,0.1,0.6,4.193661615382802,4.309118060096298
4.16182836036244,144224,34654,0.1,0.7,4.190328669263903,4.4229749197836465
4.149587789292454,125330,30203,0.1,0.8,4.12395036487253,4.227228812315322
4.172585930950385,109497,26242,0.1,0.9,4.157332782663666,3.668581100549462
4.167296609535215,222717,53444,0.2,0.2,4.170594587155466,4.258746925769317
4.165099332356294,204623,49128,0.2,0.3,4.179251878255006,4.1922043662258
4.175823196542352,187436,44886,0.2,0.4,4.179480480348913,4.102036609411292
4.171286861295946,169884,40727,0.2,0.5,4.149982381777352,4.29386713726915
4.170348821253122,151955,36437,0.2,0.6,4.1576408573674275,4.19721377656432
4.173648775014026,133899,32082,0.2,0.7,4.211432441649494,3.9124119032870124
4.190100760120205,118517,28285,0.2,0.8,4.185358432549864,4.2577725046534844
4.152310085340733,98771,23787,0.2,0.9,4.1515448908398005,3.9349415734412574
4.178742405701896,194650,46581,0.3,0.3,4.17152394971994,4.326312900661772
4.169083382613838,176248,42275,0.3,0.4,4.175712725640752,4.060897425940503
4.154419456066946,158865,38240,0.3,0.5,4.193138732903437,4.104589249902268
4.170115686909423,141663,33971,0.3,0.6,4.207105183086262,4.145823251583119
4.1599503405697416,123979,29803,0.3,0.7,4.197928678053168,4.104800165406698
4.170424689227874,106350,25501,0.3,0.8,4.065211948675773,3.89425061736969
4.171316232915184,89116,21364,0.3,0.9,4.175618482572838,4.550730450321968
4.162921488739471,166546,40007,0.4,0.4,4.161314854379062,3.9150609907987213
4.170767329513538,148496,35604,0.4,0.5,4.162169999956869,4.321399417295192
4.161761907782076,131237,31534,0.4,0.6,4.189629919322115,4.043021089371246
4.151988013448326,113615,27364,0.4,0.7,4.107676997576874,4.212770583202104
4.1558357442031175,96245,23159,0.4,0.8,4.053990142093671,3.950155048661356
4.175698040681223,78215,18731,0.4,0.9,4.120876920395801,4.021395500202109
4.168942185706518,138017,33106,0.5,0.5,4.110823785195531,4.431636197171815
4.17572775445599,121355,29062,0.5,0.6,4.166319123376634,4.084669929567675
4.196519834509613,103461,24654,0.5,0.7,4.218334697343651,3.9617695288337433
4.18171650863117,85997,20565,0.5,0.8,4.1983343670495605,4.384203832612081
4.197279730380356,69742,16616,0.5,0.9,4.133080000121176,4.690443742839028
4.160954528372792,110723,26610,0.6,0.6,4.125922477666418,4.20669123744049
4.161629729124692,92950,22335,0.6,0.7,4.149610534439458,3.914423366502875
4.155996491997369,75822,18244,0.6,0.8,4.1584741588096685,4.820994267255823
4.167069014484522,58689,14084,0.6,0.9,4.107066678767842,4.547592600182068
4.158711097768438,83116,19986,0.7,0.7,4.139835846009601,4.149434517091887
4.128554239756824,65194,15791,0.7,0.8,4.137836727529677,4.195350926808867
4.173623873282576,47692,11427,0.7,0.9,4.105134636116997,3.810726831469222
4.177694329703342,55626,13315,0.8,0.8,4.247959178523652,4.2723499377597385
4.182652392396767,38288,9154,0.8,0.9,4.263893666835935,3.6031089518349595
4.126336395121217,27403,6641,0.9,0.9,4.064382278612792,4.315123375556537
4.16759450630042,250039,59996,0.1,0.1,4.154641046145992,4.170417876126384
4.161289162906908,231505,55633,0.1,0.2,4.144064893654368,4.196537510836617
4.156216687663533,214440,51595,0.1,0.3,4.138096864184508,4.04688787020372
4.177306612041476,197808,47353,0.1,0.4,4.221657605053984,4.029765295378341
4.173008931894306,179406,42992,0.1,0.5,4.170366404319006,4.3536209477908026
4.176042254243372,162874,39002,0.1,0.6,4.152103767510959,4.099644527410228
4.156962897070217,144866,34849,0.1,0.7,4.13061557228767,3.879620807450493
4.1674142480211085,126356,30320,0.1,0.8,4.191695384034991,4.111840767283955
4.159325533379215,108783,26154,0.1,0.9,4.236306993174691,4.6052051729703924
4.171637180567257,222828,53415,0.2,0.2,4.166548813617342,4.188445901871956
4.173506663129324,204506,49001,0.2,0.3,4.171916194290385,4.309022418271591
4.164333087693441,186483,44781,0.2,0.4,4.159756202525825,4.118735853955012
4.17630631292717,170481,40821,0.2,0.5,4.190892444752867,4.189498862098016
4.153358925143954,151473,36470,0.2,0.6,4.163504357302057,4.249433026568259
4.160963795566044,134008,32206,0.2,0.7,4.141730033049344,4.104258578873929
4.179456020586869,116937,27979,0.2,0.8,4.177106603567825,4.262685779312696
4.178985872855701,99393,23784,0.2,0.9,4.141528527650823,4.098421463507948
4.158790129781421,194831,46848,0.3,0.3,4.207617179756962,4.161919174234397
4.174969423275943,177503,42516,0.3,0.4,4.170519495753435,4.21190495702233
4.166411488305791,157832,37882,0.3,0.5,4.224493846389181,3.9782270756267013
4.16912326032063,141992,34058,0.3,0.6,4.1506474044298,4.2423324488909175
4.175003366096674,124031,29708,0.3,0.7,4.1725675772321065,3.897907380026558
4.159938317978727,105209,25291,0.3,0.8,4.144539948683311,3.97632331964249
4.187647893989588,88485,21130,0.3,0.9,4.21558664186137,4.140168058418744
4.152711572537373,166395,40069,0.4,0.4,4.174067192008808,4.038362483037449
4.158580375782881,149397,35925,0.4,0.5,4.163987458750585,4.194302531740634
4.172277606140714,130997,31397,0.4,0.6,4.159623759637183,4.126708535030046
4.172964478877357,114189,27364,0.4,0.7,4.2168449744765075,4.157594701092636
4.172693374956642,96239,23064,0.4,0.8,4.135099991620706,4.432302055849233
4.18856135853893,78435,18726,0.4,0.9,4.276700759256878,4.321669245599421
4.1723576745727975,138443,33181,0.5,0.5,4.171204104556497,4.187044461016894
4.16923555432679,120641,28936,0.5,0.6,4.142652275649971,4.091596534006601
4.160564622849581,103752,24937,0.5,0.7,4.215337260067329,3.928458259876535
4.16938854865364,85781,20574,0.5,0.8,4.110431546060492,4.115666695476776
4.171014670677061,67950,16291,0.5,0.9,4.207373347973657,4.070820664599788
4.1601615582062506,110211,26492,0.6,0.6,4.18330449483964,4.085499881673296
4.178411260601217,94102,22521,0.6,0.7,4.223435373755031,4.216888222745427
4.164053474170656,75690,18177,0.6,0.8,4.172746889689158,4.073681299276726
4.14390696347032,58081,14016,0.6,0.9,4.0649370891874534,4.109633361900236
4.153823118386904,83226,20036,0.7,0.7,4.11589866779393,4.490737900085241
4.192731624362285,66568,15877,0.7,0.8,4.2529143745337725,4.573094521130355
4.159630951344765,47790,11489,0.7,0.9,4.281290556714777,3.992069825380917
4.147655545536519,55197,13308,0.8,0.8,4.274463585420871,4.23346385824798
4.170853712761227,37521,8996,0.8,0.9,4.149662539356936,4.030807471240026
4.146092695365232,27642,6667,0.9,0.9,4.361606759519871,4.073231772501576
4.161938593419055,249554,59961,0.1,0.1,4.1411795381221665,4.03548840598743
4.170122027702618,232722,55807,0.1,0.2,4.1809905269225185,4.075642067583003
4.17122727803511,214326,51382,0.1,0.3,4.203114478198907,4.157986117492801
4.168047561824047,197703,47433,0.1,0.4,4.1708181124720785,4.367480887622875
4.171916773218645,179455,43015,0.1,0.5,4.1455781906385,4.379485809542752
4.160093167701864,160746,38640,0.1,0.6,4.187748655219896,3.8981842925492804
4.1624735821198,143776,34541,0.1,0.7,4.086039355494108,4.360331923850442
4.159360478341403,127996,30773,0.1,0.8,4.171644638439099,4.33674433496676
4.177794941108322,108184,25895,0.1,0.9,4.132465102542451,4.247580435508256
4.170917317976142,223069,53482,0.2,0.2,4.182379824787172,4.0344641027461865
4.163812785388128,204260,49056,0.2,0.3,4.197500056629866,4.331381271190804
4.169755988359078,186263,44670,0.2,0.4,4.148093275642084,4.406114632612833
4.169882364522321,169439,40634,0.2,0.5,4.184642508601456,4.199514557805898
4.1593031855159,151852,36509,0.2,0.6,4.195673117018595,4.223540609036653
4.165340323939706,133470,32043,0.2,0.7,4.221099420634653,4.081343146850292
4.1591128254580525,116451,27999,0.2,0.8,4.224317018012898,3.9131668184899158
4.174379184676668,98507,23598,0.2,0.9,4.2881473214365275,3.9543904430292756
4.177329371780347,195428,46783,0.3,0.3,4.181325333041369,4.21305164695334
4.180351768246802,177782,42528,0.3,0.4,4.163851824321514,4.122083425181722
4.171747328724073,159294,38184,0.3,0.5,4.165643666354181,4.291555411212255
4.166779921411056,141033,33847,0.3,0.6,4.069565124781531,4.226490953033814
4.157582660547385,124108,29851,0.3,0.7,4.10987891355732,4.186710663915521
4.1622473503802055,105642,25381,0.3,0.8,4.187630551076944,3.982873787949008
4.156562795089707,88036,21180,0.3,0.9,4.170596593106439,4.227089251933518
4.174267305137012,166499,39887,0.4,0.4,4.184083102806142,4.31857575502634
4.162208103438667,149365,35886,0.4,0.5,4.16221332711465,4.0295105828282916
4.174830468380382,132363,31705,0.4,0.6,4.191146559494241,3.9213680537920905
4.188192425190475,113789,27169,0.4,0.7,4.163601638296105,4.239956450551378
4.178070862714373,95987,22974,0.4,0.8,4.341634569147535,4.118263082572484
4.202817199745817,79366,18884,0.4,0.9,4.154757459922133,4.436071708085204
4.177752985164636,138551,33164,0.5,0.5,4.1809611274545615,4.056956501089764
4.163628846087586,120841,29023,0.5,0.6,4.163749474259964,4.230923017235322
4.153366332649201,103207,24849,0.5,0.7,4.131406224957224,4.886788837888844
4.181805054151624,86877,20775,0.5,0.8,4.213070781862414,4.184506526079019
4.177178828994011,68347,16362,0.5,0.9,4.202022193377725,4.2347860033874225
4.172231788575279,111457,26714,0.6,0.6,4.253337326650854,4.12342416383396
4.192565454382986,93838,22382,0.6,0.7,4.162514421285822,4.079645694920467
4.138132401899252,75823,18323,0.6,0.8,4.191370677331049,4.1203569383471805
4.14789484932678,58224,14037,0.6,0.9,4.122833920873393,4.283737900701031
4.149633570926614,82669,19922,0.7,0.7,4.130698919132376,3.9651577369002453
4.18430516311328,65158,15572,0.7,0.8,4.1181964363667545,4.256369644939328
4.189705882352941,48433,11560,0.7,0.9,4.269084343986364,4.887489558463446
4.158565326263073,56465,13578,0.8,0.8,4.103402212795207,4.815123120553785
4.201764180437696,37631,8956,0.8,0.9,4.420343526357566,3.90788818104426
4.184647613347299,27966,6683,0.9,0.9,3.965996619532559,3.2500126611075157
4.159993337774817,249766,60040,0.1,0.1,4.174713856213429,4.068490030232329
4.174363385481067,232942,55803,0.1,0.2,4.159385296693145,4.202239441984094
4.169285145553765,214689,51493,0.1,0.3,4.164605410605377,3.935586230022335
4.15731694394405,196163,47185,0.1,0.4,4.176019831952089,4.046739106377417
4.173271717313168,178808,42846,0.1,0.5,4.157249350899248,4.436101045186058
4.172044674869096,161746,38769,0.1,0.6,4.179824083461797,4.000871339122973
4.159631442556868,144464,34730,0.1,0.7,4.14069750789959,4.383932187205472
4.170015150517094,126610,30362,0.1,0.8,4.176336824116952,4.138735087092635
4.156032751429013,107608,25892,0.1,0.9,4.1314377888035185,4.21062793338888
4.168956095369989,222764,53434,0.2,0.2,4.192741058131833,4.277061467449098
4.169449472249903,205016,49171,0.2,0.3,4.159664399998055,4.164200818470912
4.1677628655230645,187566,45004,0.2,0.4,4.1568692504909555,3.9804308601989153
4.165441176470588,168817,40528,0.2,0.5,4.162195201923109,4.19400793372394
4.170091667806814,152396,36545,0.2,0.6,4.1087595953011,4.36808178228918
4.179235377678958,135332,32382,0.2,0.7,4.238338450998532,4.17295247140737
4.148778124663581,115614,27867,0.2,0.8,4.143532992647645,4.019284924611433
4.1787059371165,98747,23631,0.2,0.9,4.188837582207199,3.9561542277821937
4.157005141388175,194049,46680,0.3,0.3,4.163928027593115,4.147250401666674
4.158024982323828,176425,42430,0.3,0.4,4.158842200984982,4.127186539918285
4.169021853330531,158723,38072,0.3,0.5,4.15134508295112,4.111593101374366
4.159762966439803,141798,34088,0.3,0.6,4.1593821637615385,4.091192256061238
4.157688047527943,123870,29793,0.3,0.7,4.18554096856141,4.121021960931107
4.163349456823408,105008,25222,0.3,0.8,4.164559068500153,3.98206829254956
4.172024736817259,88376,21183,0.3,0.9,4.153046701240728,4.1983189013364415
4.167470121522547,165982,39828,0.4,0.4,4.175324359178322,4.196658870281384
4.164009238389403,149642,35937,0.4,0.5,4.16284851043147,4.063849182672689
4.163761276445472,129697,31149,0.4,0.6,4.185238642801036,4.002963127488434
4.1591382904795,113715,27341,0.4,0.7,4.148988602831828,4.2671784396050505
4.1697718050525765,95567,22919,0.4,0.8,4.2284940008967995,4.182544468080486
4.174787968182057,79250,18983,0.4,0.9,4.1351882151192685,4.2430218544596805
4.161850409155418,137828,33117,0.5,0.5,4.112491778143768,4.096045033073072
4.179058346783886,121690,29119,0.5,0.6,4.153869983695219,4.16370405742262
4.172486899475979,104308,24999,0.5,0.7,4.187735581854141,4.034671692953773
4.170070337133155,85966,20615,0.5,0.8,4.195964015346582,4.55684127228964
4.140792908748709,68203,16471,0.5,0.9,4.082961560465069,4.7360113902337515
4.146096570397112,110253,26592,0.6,0.6,4.154155966192475,4.139619360708773
4.1600251583629095,92598,22259,0.6,0.7,4.117520729384913,4.068103856652591
4.186273977068956,77040,18403,0.6,0.8,4.146043260597183,4.316493447296818
4.196857873584216,57434,13685,0.6,0.9,4.171166775632569,4.388142735174289
4.1981599079954,83959,19999,0.7,0.7,4.2370665224017845,4.079878416304563
4.156234225138819,65868,15848,0.7,0.8,4.326269610485503,4.587431184079162
4.207376905554582,48023,11414,0.7,0.9,4.202923577251982,4.425093378555522
4.148237059264816,55296,13330,0.8,0.8,4.071294818124222,3.830740953062235
4.161021593773978,37961,9123,0.8,0.9,3.99053031266227,5.9188241939434905
4.147329376854599,27953,6740,0.9,0.9,4.264903721809103,3.8279111383025084
4.161265599226912,249755,60019,0.1,0.1,4.138440843396681,4.105781142702068
4.16794975325258,232259,55725,0.1,0.2,4.164748882595116,4.196061239720493
4.169457572398234,214381,51417,0.1,0.3,4.186764504114241,4.333252611930859
4.166765540912751,196663,47198,0.1,0.4,4.179919101333701,4.131566744781634
4.147553943452381,178378,43008,0.1,0.5,4.17039234805289,4.0287906683982895
4.173007340018608,161462,38692,0.1,0.6,4.194229698764051,4.34968610939826
4.170202965308766,144852,34735,0.1,0.7,4.181449159361507,4.4424186564538575
4.155343649981853,125936,30307,0.1,0.8,4.1783150292080675,4.2622096062142125
4.1702349667645695,107909,25876,0.1,0.9,4.129182843896596,4.44608670182902
4.169022798860057,222359,53336,0.2,0.2,4.166403727206797,4.25896472863738
4.159281754443176,204071,49064,0.2,0.3,4.141703370683936,4.203391770694522
4.1582787900229965,188054,45224,0.2,0.4,4.228423360502129,4.273411304939625
4.168858624843285,169585,40679,0.2,0.5,4.16833713664846,3.832727024447426
4.162714658606952,151502,36395,0.2,0.6,4.133282389464044,4.301712452698798
4.167636895682222,133877,32123,0.2,0.7,4.15448990501376,4.20600351015796
4.165132356628577,116278,27917,0.2,0.8,4.2040648943849,4.443938282350226
4.152340961578837,98888,23815,0.2,0.9,4.097385498291246,4.218060832998979
4.165984528681938,194414,46667,0.3,0.3,4.164146696323466,4.060850554482505
4.157795394488487,176224,42384,0.3,0.4,4.1814345648132605,4.245611529825624
4.156587274493842,158287,38081,0.3,0.5,4.169432301707605,4.202213785954028
4.176782557454331,141760,33940,0.3,0.6,4.264731468031468,4.18671675517415
4.166347220821144,123903,29739,0.3,0.7,4.144783521210121,4.208438036624068
4.181019675202998,107101,25616,0.3,0.8,4.169635888556617,3.952403821630346
4.149872122762148,89243,21505,0.3,0.9,4.111331938675507,4.806768460827903
4.160178254011967,166170,39943,0.4,0.4,4.154257494599716,4.226549593067065
4.174439750440646,149207,35743,0.4,0.5,4.196219947960506,4.269845399848268
4.1704933586337765,131871,31620,0.4,0.6,4.193781571593649,3.7420499274555894
4.176036426394448,113726,27233,0.4,0.7,4.231365841931865,4.539671258850172
4.16612107721182,95450,22911,0.4,0.8,4.179047886492812,3.9677880330516766
4.175377969762419,77328,18520,0.4,0.9,4.229733057129369,4.323478762159491
4.170659577010396,139617,33476,0.5,0.5,4.1846179508195895,4.104251477286274
4.163902135600249,120495,28938,0.5,0.6,4.14751589877117,4.484224562909902
4.154364029814859,103668,24954,0.5,0.7,4.166801717028183,4.111279216502974
4.191203216234325,87571,20894,0.5,0.8,4.188479383040398,3.9491608873284276
4.183546256866013,67786,16203,0.5,0.9,4.257212861270187,4.35527925489767
4.164218511769737,111980,26891,0.6,0.6,4.176777221794011,4.327408627451159
4.159051551884907,93666,22521,0.6,0.7,4.167538944553769,4.34714784557585
4.118876875551633,74667,18128,0.6,0.8,4.221751107902172,4.150626927522218
4.157377519546661,57958,13941,0.6,0.9,4.139226924177308,4.02197074521001
4.151259244453328,83075,20012,0.7,0.7,4.151391140757268,3.7511378669032127
4.144019321215203,65202,15734,0.7,0.8,4.089109984886922,4.594907622774201
4.205047048759623,49157,11690,0.7,0.9,4.150447849614923,4.198404001096398
4.148546425393058,55939,13484,0.8,0.8,4.111521228691537,3.87640369305498
4.19982528936449,38462,9158,0.8,0.9,4.182549328356702,3.7614512827783266
4.147633136094675,28038,6760,0.9,0.9,4.047113074352863,4.381807413338985
4.161867328414636,249891,60043,0.1,0.1,4.171371264696388,4.200670147797309
4.164484276054524,232803,55902,0.1,0.2,4.179831004251443,4.332352278163506
4.167344318424995,214214,51403,0.1,0.3,4.205937117485894,4.189212940602437
4.154615628634874,196451,47285,0.1,0.4,4.0990372095097305,4.061103093747249
4.172117762329119,178842,42866,0.1,0.5,4.1629885712866015,4.217666775840146
4.144129032258064,160585,38750,0.1,0.6,4.109115360634775,4.015307236101802
4.166487803463179,143648,34477,0.1,0.7,4.1376160607345325,4.234510167026851
4.159790568976373,125530,30177,0.1,0.8,4.154197931244287,4.025962910279595
4.155363466737748,109124,26261,0.1,0.9,4.155726342038537,4.065354276464941
