average,total_sum,total_element,m,M,average_laplacian,average_gaussian
42.78954406245956,991990,23183,0.5,0.7,42.75298453292681,39.56220830701132
42.93510626820585,795931,18538,0.5,0.8,42.95844640327791,44.17299637610242
42.77034344633187,576587,13481,0.5,0.9,43.279446857948976,46.628817742099386
42.851287440882814,1141644,26642,0.6,0.6,42.715898945490196,43.20466241206315
42.97757069115161,940822,21891,0.6,0.7,42.97129821640424,41.369329762411425
42.82463154126141,717698,16759,0.6,0.8,42.779977042523726,41.48426140082375
43.02520430107527,500168,11625,0.6,0.9,42.54444669953205,43.72628038012748
42.7907152197968,850765,19882,0.7,0.7,42.66795871052928,44.768877254351096
42.91174137247124,649083,15126,0.7,0.8,42.86975087847486,43.81573038900406
42.7104793977813,431205,10096,0.7,0.9,42.18054603250376,41.10244984937685
42.707557918723886,562245,13165,0.8,0.8,43.44250716175723,40.04528159137215
42.68494480164989,351852,8243,0.8,0.9,43.69363877302199,43.44025111071659
42.852227947862986,282739,6598,0.9,0.9,39.74413107992899,32.41785340052118
42.80509053353989,2569718,60033,0.1,0.1,42.838115169453815,41.36477356952018
42.83082010101377,2357494,55042,0.1,0.2,42.744925529601886,43.970089212821456
42.86040548598688,2156307,50310,0.1,0.3,42.74636927217939,44.142809852835434
42.75441770169208,1938015,45329,0.1,0.4,42.895394380751284,43.10415915688734
42.83398933785063,1719442,40142,0.1,0.5,42.608515996619886,44.736193850290356
42.78600330540833,1501532,35094,0.1,0.6,43.04648591979102,41.588869065323195
42.79787623581106,1285691,30041,0.1,0.7,42.702195087435655,44.60247140457693
42.888341804320206,1080100,25184,0.1,0.8,43.18169284336669,45.63244011558833
42.99776197344209,864556,20107,0.1,0.9,43.121799903314944,39.50262770607309
42.84599266631744,2290204,53452,0.2,0.2,42.947372443411915,42.816828263299605
42.80523785844522,2065952,48264,0.2,0.3,42.82447198110105,42.158696626230125
42.8446204134248,1861256,43442,0.2,0.4,42.98012033363768,43.64415111888256
42.877930582842176,1636865,38175,0.2,0.5,42.8762122976735,41.30207707058594
42.695394026628286,1423806,33348,0.2,0.6,42.46074777690621,42.81361089419472
42.85248261816139,1220353,28478,0.2,0.7,42.79554228998449,44.27349294012507
42.7657015207492,995500,23278,0.2,0.8,43.38779482668305,42.69918362719831
42.86924573157553,793424,18508,0.2,0.9,43.027302797979154,40.00251808759847
42.81165052712945,1993867,46573,0.3,0.3,42.3695513437605,41.91535694696852
42.86275359179842,1781076,41553,0.3,0.4,42.93585946776688,45.96940626567892
42.81318591541625,1572143,36721,0.3,0.5,42.834239686033854,42.598052924671414
42.87045275280013,1358779,31695,0.3,0.6,42.921517156156234,40.49100814920036
42.723494958481616,1152509,26976,0.3,0.7,42.76107613019815,43.859211007605296
42.665647865147726,921322,21594,0.3,0.8,42.79355705069512,44.65067916716134
42.7164143662808,719558,16845,0.3,0.9,40.9193692052065,45.117960594568615
42.76839799592135,1698718,39719,0.4,0.4,42.56129186590673,43.18868953910023
42.81933240215501,1502145,35081,0.4,0.5,42.25805412438861,43.26908386356662
42.71647816368065,1280341,29973,0.4,0.6,43.470410808254684,42.08772144432094
42.73223542547253,1071639,25078,0.4,0.7,42.41738828346292,42.11859291805408
42.94222111055528,858415,19990,0.4,0.8,42.710543902234015,43.33319493244222
42.78900967784701,645515,15086,0.4,0.9,42.80995597666035,41.16144702853091
42.75566174942863,1440481,33691,0.5,0.5,43.13583086790741,41.06151276407639
42.98546798029557,1221647,28420,0.5,0.6,42.34913242617976,41.287802729567304
42.79970841730629,998132,23321,0.5,0.7,43.09696780623855,44.75113130462718
42.87035620629371,784699,18304,0.5,0.8,42.59628683828614,41.90178423229225
42.814318844916585,572299,13367,0.5,0.9,43.050956452618024,49.4310044980536
42.75163300548089,1138818,26638,0.6,0.6,43.323316989400965,38.72476918275527
42.70121782452256,925677,21678,0.6,0.7,41.81545038941177,46.4293075717757
42.74322448240478,708127,16567,0.6,0.8,43.59120031791068,46.211712810000336
42.67871244635193,497207,11650,0.6,0.9,42.553802289907225,38.649331626198084
42.99428173636319,864658,20111,0.7,0.7,43.254193870339634,39.21596699372771
42.85353333333333,642803,15000,0.7,0.8,43.190906661574566,44.69693794609705
42.90640541078178,431381,10054,0.7,0.9,42.9010149508853,40.14120520133
42.94175265440407,574303,13374,0.8,0.8,42.77440183378214,39.66251799340005
42.63580765079746,355540,8339,0.8,0.9,42.41532057553487,47.73966142657195
43.00209612217398,287211,6679,0.9,0.9,40.53146762819346,44.50724081363985
42.850306482777,2572561,60036,0.1,0.1,42.89347568712446,42.813288454075774
42.82624963673351,2357842,55056,0.1,0.2,42.903145853149965,42.065268291096864
42.69473137399852,2136914,50051,0.1,0.3,42.7842366894193,41.493602118005306
42.81460723937796,1932737,45142,0.1,0.4,43.392495986162125,44.38134107033479
42.895500037437294,1718694,40067,0.1,0.5,42.616247698112645,41.52226105061941
42.8390556722093,1509734,35242,0.1,0.6,42.94780541524788,44.73938848904437
42.75615293498289,1299445,30392,0.1,0.7,43.22479657682988,40.65202524918394
42.868700475435816,1082006,25240,0.1,0.8,42.81463781516209,43.80626024607326
43.033548518273776,846599,19673,0.1,0.9,43.046598909999915,42.53074057028675
42.82264949264238,2287329,53414,0.2,0.2,42.7950596139151,43.656124007247854
42.796779474851306,2065073,48253,0.2,0.3,43.19101876972733,41.84729485034928
42.81058342145189,1862346,43502,0.2,0.4,42.54116775894128,43.02554533600805
42.76151008106423,1645805,38488,0.2,0.5,42.82952559004584,41.494475239819636
42.862023297113446,1424005,33223,0.2,0.6,42.725956339449475,45.39077823052702
42.80578687367678,1213116,28340,0.2,0.7,43.15744191670533,41.41793391973282
42.84510998746705,991393,23139,0.2,0.8,42.89755981835752,42.63859523048921
42.859346592474246,777940,18151,0.2,0.9,42.55494691174502,46.02738540578722
42.73522863504024,1996248,46712,0.3,0.3,41.117346357781656,42.20041019004044
42.86605827961662,1775555,41421,0.3,0.4,42.9002402224912,43.909092655207715
42.755063395356494,1557909,36438,0.3,0.5,42.998972730689204,43.06801017422221
42.86583827425255,1359190,31708,0.3,0.6,43.22204569109908,41.59979206063836
42.920692901525136,1139759,26555,0.3,0.7,44.619643797612646,40.32388206566179
42.75432747202558,936106,21895,0.3,0.8,41.76842328230818,40.59268098806881
42.76616049456816,712527,16661,0.3,0.9,43.41319915726927,41.17364711341149
42.87145416542251,1722918,40188,0.4,0.4,42.85023526202144,41.68849522079261
42.810789049919485,1488788,34776,0.4,0.5,43.21332193802403,40.33219959596849
42.87761760495389,1287915,30037,0.4,0.6,42.43384958359024,43.2600895830318
42.71422847297352,1066019,24957,0.4,0.7,42.5999492777224,42.06208033090224
42.78045007734145,857363,20041,0.4,0.8,43.48762301634388,42.835550603988324
42.60534518204125,642446,15079,0.4,0.9,44.59071016158876,37.8360724231268
42.71965811965812,1424487,33345,0.5,0.5,42.78954650335763,42.85421716075476
42.81563442519464,1220845,28514,0.5,0.6,43.025752413869625,41.03680033514264
42.94370098874872,1007631,23464,0.5,0.7,43.34179873161398,43.69414354541223
43.031205827987385,791516,18394,0.5,0.8,42.8866694411706,43.778431266323146
42.83270075165588,575543,13437,0.5,0.9,41.118200913324316,41.12936870582239
42.90221953340644,1134635,26447,0.6,0.6,42.83159286031068,43.45691917692114
42.977737748833775,930511,21651,0.6,0.7,42.891415845215995,43.57968372042635
42.79478573569074,714031,16685,0.6,0.8,42.68280248042333,40.98453783210445
42.88399514478932,494624,11534,0.6,0.9,44.82702795886563,39.93824677371963
42.88156843156843,858489,20020,0.7,0.7,43.13187993184377,46.31785376595158
42.94463806970509,640734,14920,0.7,0.8,43.696685971591535,45.224846941577596
42.55312780604609,426510,10023,0.7,0.9,43.06732861829049,44.5954759710157
43.072631973043805,575235,13355,0.8,0.8,42.26188114256244,41.746011939318144
42.87932893948472,357828,8345,0.8,0.9,42.83043616111674,42.75725190745985
42.56717750334772,286094,6721,0.9,0.9,41.190645788878776,36.36668121572914
42.80735411670664,2570496,60048,0.1,0.1,42.95568053184921,41.7900410150168
42.76248340094228,2350782,54973,0.1,0.2,42.71630875630127,43.2637558290366
42.85015369875045,2146707,50098,0.1,0.3,42.98280501847687,41.84895879412775
42.83578535021923,1924569,44929,0.1,0.4,42.65482151375773,41.718267338024624
42.798575,1711943,40000,0.1,0.5,42.633562571256576,39.86542322406362
42.87994281629736,1499726,34975,0.1,0.6,42.94961717035404,42.24099784291557
42.94152740696793,1302803,30339,0.1,0.7,42.27124121780961,42.24105645082059
42.96203592814371,1076199,25050,0.1,0.8,42.37797354186571,45.242558558949696
42.9639694041868,853780,19872,0.1,0.9,42.91358862370712,47.69830378035368
42.78211860910012,2281057,53318,0.2,0.2,42.916758166539275,42.49571849496155
42.76648771422672,2071181,48430,0.2,0.3,42.56106378192401,42.90178100002455
42.81128670260765,1850261,43219,0.2,0.4,42.07865798911739,43.67863676895896
42.830232256390296,1650463,38535,0.2,0.5,42.75587435618485,40.74287522491014
42.80679667077311,1424653,33281,0.2,0.6,43.0239198152169,44.28518781562796
42.97557170714413,1212126,28205,0.2,0.7,42.50099549556959,42.70050461772059
42.72212237911853,998416,23370,0.2,0.8,43.16018607451659,46.20961850722007
42.91689417931637,785980,18314,0.2,0.9,42.77454929687149,44.09713588400765
42.84017407628637,2008176,46876,0.3,0.3,42.825205586504325,42.22781881105483
42.82247228753779,1784755,41678,0.3,0.4,42.55752771672223,42.07368281868183
42.893128935121815,1566886,36530,0.3,0.5,43.46378255068498,43.12345392814887
42.89562649239663,1365282,31828,0.3,0.6,42.851254907867045,43.9591944827977
42.93063691653297,1150584,26801,0.3,0.7,43.31941432310742,43.958776171315186
42.819155319639975,927677,21665,0.3,0.8,42.6526188596188,44.88939935109738
42.90510510510511,714370,16650,0.3,0.9,41.9704791497154,43.64991986273389
42.74601471872271,1713474,40085,0.4,0.4,42.49510292425513,42.77691756722519
42.73390631714654,1491627,34905,0.4,0.5,42.821387629494524,39.386977480398144
42.85005993606819,1286873,30032,0.4,0.6,43.12344539969843,41.69472434155663
42.671808020512,1065131,24961,0.4,0.7,42.849910478926844,40.65457239168507
42.78995820063695,859907,20096,0.4,0.8,42.81444176058487,39.12741697346756
42.82040951122853,648301,15140,0.4,0.9,43.17736309293965,41.55235563123892
42.85868001438676,1429937,33364,0.5,0.5,43.07305435681014,41.90289689393514
42.77268567405843,1215172,28410,0.5,0.6,42.38802256117599,43.208891511125884
42.8562188843028,1007164,23501,0.5,0.7,42.328562747220374,44.370355132830106
42.74987725710545,783648,18331,0.5,0.8,42.52833913918578,40.73401671378106
42.94081464256245,572444,13331,0.5,0.9,42.9047468459962,40.00194566027408
42.84991491775383,1133166,26445,0.6,0.6,42.799183654359474,39.495936220751
42.88696951304916,918596,21419,0.6,0.7,42.9209816684329,42.562072033821636
42.71094497607656,714127,16720,0.6,0.8,43.26115751443772,43.96373409318251
43.01114885462939,493811,11481,0.6,0.9,42.78040340049126,46.36315735695228
42.824043715847,862048,20130,0.7,0.7,42.78735528895263,46.29148649247897
42.68213660245184,633659,14846,0.7,0.8,42.22322051335848,45.695123887280076
42.83915386150469,429334,10022,0.7,0.9,41.666603055898634,48.834751982177664
42.55319468428561,566766,13319,0.8,0.8,42.67686605359486,44.86356364345347
42.73826714801445,355155,8310,0.8,0.9,43.36543140570801,36.567790402966445
42.969800654567095,288843,6722,0.9,0.9,43.314785167437805,50.89387168450498
42.87906868218863,2572787,60001,0.1,0.1,42.94724459253323,43.248158215482924
42.82137207484045,2355047,54997,0.1,0.2,42.91561521642481,43.050273321818004
42.8116399368871,2143536,50069,0.1,0.3,42.67660771023771,41.95690396942042
42.80844669056259,1922827,44917,0.1,0.4,42.797042576454515,43.80008186688242
42.84980256910082,1714592,40014,0.1,0.5,42.83646166433405,40.29153980065122
42.86869810836258,1502505,35049,0.1,0.6,42.61674392311876,43.77798079845076
42.73226944397783,1271926,29765,0.1,0.7,42.403574467713725,43.333515682009676
42.92022085300472,1072748,24994,0.1,0.8,43.146225073820744,43.80465524492495
42.86511487607461,852630,19891,0.1,0.9,43.34135645149842,43.951540690343414
42.851706382019096,2280225,53212,0.2,0.2,42.76135392243452,44.50024794394385
42.87052969835182,2067860,48235,0.2,0.3,42.71275497832604,42.73052627570982
42.78839637967046,1843752,43090,0.2,0.4,42.75477662370065,44.47885890893773
42.86164194280053,1644044,38357,0.2,0.5,42.856976037337645,43.34258220783197
42.83018980720371,1432884,33455,0.2,0.6,42.762488812562516,43.48886494325043
42.68175887725237,1210412,28359,0.2,0.7,41.92401866656134,40.94197333026744
42.76534619653376,1001821,23426,0.2,0.8,43.050549767029445,41.58618713820445
42.66983475537315,790160,18518,0.2,0.9,42.16276924363838,43.251243473582086
42.7981437522722,2001284,46761,0.3,0.3,42.80404624209796,42.34387963211882
42.68688493111228,1778421,41662,0.3,0.4,42.75959620803717,45.249258950344355
42.7449931787176,1566604,36650,0.3,0.5,41.52641225800653,41.117558146310685
42.90788647494663,1366702,31852,0.3,0.6,42.535730026180204,43.64363363971714
42.93295530353569,1158417,26982,0.3,0.7,42.40965434014233,40.27263834253404
42.83911176769309,927938,21661,0.3,0.8,43.25932560574918,39.01407259051199
42.813812915195406,715376,16709,0.3,0.9,43.43743979259354,37.98829294873136
42.77607653112199,1712583,40036,0.4,0.4,42.79574707033993,41.71999295790258
42.69807372584991,1489565,34886,0.4,0.5,42.780414290649524,42.53895886755104
42.7879489761665,1274653,29790,0.4,0.6,42.43734424099752,44.28815271949271
42.74795221161146,1069853,25027,0.4,0.7,42.57535166823837,43.49115547008146
42.88368263473054,859389,20040,0.4,0.8,42.653331656293645,43.995516613229825
42.979640878446034,643878,14981,0.4,0.9,43.301778660401546,39.7752500131156
42.74802273479085,1421500,33253,0.5,0.5,42.885446727612646,41.4454140008283
42.77529992942837,1212252,28340,0.5,0.6,43.13172426674128,43.33019632511387
42.94726053721655,1005696,23417,0.5,0.7,44.29423288860501,39.72673725343861
42.695558197341406,790124,18506,0.5,0.8,42.477839755354196,42.6975229806647
42.88733121818048,581252,13553,0.5,0.9,43.30325592570553,44.280928208098324
42.6890317245527,1135699,26604,0.6,0.6,42.851029315488915,44.601194239641615
42.821045853838015,931058,21743,0.6,0.7,43.99200879898981,47.542133792773384
42.94819334769083,717922,16716,0.6,0.8,42.44412645775132,42.093376451987886
42.83697025865701,508432,11869,0.6,0.9,42.31980386059785,51.177723342288154
42.74916387959866,869176,20332,0.7,0.7,42.669323421225286,42.33525114741758
42.85539811066127,635117,14820,0.7,0.8,42.15531026985545,43.04226309007993
42.84756885751218,430918,10057,0.7,0.9,41.403618430393394,53.35512904330878
42.69095684803002,568857,13325,0.8,0.8,42.82942605016124,44.08324350343093
42.777975766215256,360105,8418,0.8,0.9,42.64215481725388,38.41291258863761
43.150620200826936,292216,6772,0.9,0.9,42.739959382694686,39.04175131570686
42.81994838065107,2571552,60055,0.1,0.1,42.69548330194843,43.70213345111498
42.82746402093328,2356881,55032,0.1,0.2,42.70220438550593,43.350840553425876
42.83891075460012,2144216,50053,0.1,0.3,42.80812179089336,43.25103191627561
42.75222518914108,1921285,44940,0.1,0.4,43.03653882194805,42.60563957747618
42.86253200140556,1707729,39842,0.1,0.5,42.716201496751694,41.84170367397349
42.84016089461973,1501719,35054,0.1,0.6,43.39139090529938,43.75966056320143
42.97669716255635,1296521,30168,0.1,0.7,43.02932033083873,41.537567818034226
42.76981985556702,1077885,25202,0.1,0.8,42.650309636614445,40.52295438358911
42.65740970738735,858651,20129,0.1,0.9,43.18686626467527,43.56335374923022
42.776020217147135,2285095,53420,0.2,0.2,42.779843773544535,40.457288011207645
42.78680182043856,2068314,48340,0.2,0.3,42.699143311421786,43.41498167381393
42.85443707999632,1862111,43452,0.2,0.4,43.01982180178985,44.18815485535624
42.72434268526681,1647707,38566,0.2,0.5,42.788169322313486,41.74953139305291
42.870347562257805,1427111,33289,0.2,0.6,42.264219298153854,41.17782463985404
42.91129909789744,1222500,28489,0.2,0.7,43.01559179855677,41.34349653670404
42.75624409921896,996306,23302,0.2,0.8,42.420257587720734,43.573754797899184
42.73685629549744,792555,18545,0.2,0.9,42.716258106924464,40.19172007836356
42.81594711394463,2001303,46742,0.3,0.3,42.849888726830116,40.21300479044775
42.84490256853841,1783162,41619,0.3,0.4,42.631079005559634,42.29307076888684
42.898678655628046,1564858,36478,0.3,0.5,43.06703096236445,42.85715909293279
43.06123616940099,1354362,31452,0.3,0.6,42.05460811127659,44.925761634563955
42.87805609719514,1143472,26668,0.3,0.7,42.880122208864606,42.756202750297454
42.680403892721706,934146,21887,0.3,0.8,41.46385170491294,44.82694094000648
42.631863560732114,717409,16828,0.3,0.9,41.92707749713482,49.33450740559266
42.869653970624846,1722074,40170,0.4,0.4,42.986101697693265,43.34729010757035
42.927316293929714,1504860,35056,0.4,0.5,43.24160130223161,43.89328220706254
42.67598419925013,1274817,29872,0.4,0.6,42.348622614114475,45.436960270012506
42.77795514406576,1071930,25058,0.4,0.7,42.338430346991686,41.81155877676499
43.157499248572286,861510,19962,0.4,0.8,43.14067941160159,44.165628866920514
42.83967247754887,648764,15144,0.4,0.9,43.22800208901211,48.11212397759318
42.77533000089796,1429081,33409,0.5,0.5,42.37234816411579,42.75548980653318
42.80547433684433,1215119,28387,0.5,0.6,42.97021224498049,44.21195815255733
42.73689803204829,1005471,23527,0.5,0.7,42.909331039492784,42.86187428414257
42.6921816095722,781395,18303,0.5,0.8,43.73137164793159,39.34083084144295
42.61825355467877,572491,13433,0.5,0.9,42.7497731195407,46.59467393988241
42.96332582582583,1144543,26640,0.6,0.6,42.88717563023249,43.769202531166584
42.72898106904232,920895,21552,0.6,0.7,42.78641562137682,41.90879869150229
42.97014836441637,721168,16783,0.6,0.8,43.45362472568178,46.62231918865773
42.733202256796034,499893,11698,0.6,0.9,42.9489246243909,47.05852042088052
42.76772028252267,853772,19963,0.7,0.7,42.38550930968922,45.85892150610914
42.78802237578151,650164,15195,0.7,0.8,42.56081295612351,38.944949244711665
43.28082799408576,439084,10145,0.7,0.9,43.49939150123773,47.2281539498786
42.60591353692227,570621,13393,0.8,0.8,42.70022890587604,48.89410408024558
42.43929386333613,353392,8327,0.8,0.9,42.50544760434883,41.85251762681239
42.95707519242155,290218,6756,0.9,0.9,41.62046682408781,33.71866011658034
42.84459155258375,2569433,59971,0.1,0.1,42.94124181715888,42.21149406435831
42.80001088474865,2359265,55123,0.1,0.2,42.72750268634178,42.19199799802604
42.771709579401886,2139612,50024,0.1,0.3,42.461069644487935,43.70151683924903
42.84887745141539,1931456,45076,0.1,0.4,42.58266148373689,45.00437270416478
42.809553520177694,1715336,40069,0.1,0.5,42.99042083407344,41.08023800481268
42.81899033664947,1502133,35081,0.1,0.6,43.462883274706094,40.28321417331575
42.71399238284484,1289749,30195,0.1,0.7,42.71422869150108,49.21619889074001
42.878204366258565,1082203,25239,0.1,0.8,42.71549500824627,40.70715894122531
42.63935570737546,855047,20053,0.1,0.9,42.91393766156222,39.653731940592834
42.79231607015436,2278862,53254,0.2,0.2,43.02720689987312,41.8145866483936
42.78082389885134,2070763,48404,0.2,0.3,43.05333624172174,43.20977552646191
42.93732768008155,1853218,43161,0.2,0.4,43.2116935401865,43.431872800748565
42.66595606395425,1641146,38465,0.2,0.5,42.714720717207584,43.162400130448376
42.90821400754898,1432362,33382,0.2,0.6,43.06617626064803,41.414260038220775
42.69432175541501,1208292,28301,0.2,0.7,42.40669228860391,43.18561182357286
42.838235294117645,1002072,23392,0.2,0.8,42.46252461985502,43.638677874157594
42.65915948275862,791754,18560,0.2,0.9,42.787360437463825,37.62387102496636
42.85683074154993,2000814,46686,0.3,0.3,43.047617541588444,42.9146511529662
42.8353298424312,1791502,41823,0.3,0.4,43.25698852375966,43.60406400640134
42.830575668309336,1555735,36323,0.3,0.5,42.767775833885295,43.421627501714596
42.9188654353562,1366365,31836,0.3,0.6,42.714895593580735,44.706898635494284
42.897294250281846,1141497,26610,0.3,0.7,42.316738229634836,44.0249829309579
42.80909935004642,922108,21540,0.3,0.8,42.942503610438585,38.82350190728455
42.74671502467447,718957,16819,0.3,0.9,43.33031316802931,43.448398025151185
42.807585499487125,1711062,39971,0.4,0.4,43.029885239083036,42.67810135252872
42.69926278649493,1488539,34861,0.4,0.5,42.975552015140316,42.572343915682985
42.81023118873164,1279555,29889,0.4,0.6,42.847080074669286,43.31143718985057
42.75979393794177,1070748,25041,0.4,0.7,42.25412332612256,44.82560190066837
42.79236205081943,853836,19953,0.4,0.8,42.450673285084,38.92341667062882
42.62862124463519,635678,14912,0.4,0.9,43.18282010710545,41.25173823869396
42.760315461197074,1425971,33348,0.5,0.5,42.37070237502726,42.60439820829604
42.920833771976,1223115,28497,0.5,0.6,42.430180412015744,44.57213090037939
42.93346080305928,1010439,23535,0.5,0.7,41.43500077645518,43.57711733103547
42.7745018189716,787778,18417,0.5,0.8,43.02812610979524,44.295147801114084
42.72528864059591,573587,13425,0.5,0.9,41.523096052732676,39.12539014777056
42.74549887471868,1139595,26660,0.6,0.6,42.43352826600255,45.45178664619976
42.93101862497126,933535,21745,0.6,0.7,43.61191514313688,43.486369696489675
42.70500449505544,712533,16685,0.6,0.8,41.42892251350954,46.50038360028687
42.58383029476913,499849,11738,0.6,0.9,42.92857734897517,36.05515664644903
42.79893362567271,858889,20068,0.7,0.7,42.921318462399235,41.95256637359846
42.61628677445004,643165,15092,0.7,0.8,43.20732970673201,48.88356957854836
42.54485243985585,436808,10267,0.7,0.9,41.887313365716174,48.61911251526083
42.85832716506292,579016,13510,0.8,0.8,43.99834413268798,39.95462899175492
42.60755883052056,358500,8414,0.8,0.9,43.035196486250996,35.146149302268135
42.96690130298038,286890,6677,0.9,0.9,42.98415788825673,47.79859635513507
42.80863407417258,2575239,60157,0.1,0.1,42.72662794446556,44.04931193749095
42.8339717174651,2359595,55087,0.1,0.2,42.851292306232146,41.0024174036516
42.8203481763615,2147312,50147,0.1,0.3,43.193800989392024,44.667520982388936
42.77352503938405,1927760,45069,0.1,0.4,42.74927992375682,41.94965985641076
42.87063855331282,1714011,39981,0.1,0.5,42.83592704787051,43.14756449087263
42.881229755071885,1509162,35194,0.1,0.6,42.835915543335695,42.88368278474604
42.776763182361535,1288265,30116,0.1,0.7,42.589523723286035,42.24898872685581
42.7829191321499,1084547,25350,0.1,0.8,42.388636851156036,45.321484688903304
42.85525915407242,845020,19718,0.1,0.9,42.28499978870639,39.00514251474189
42.823484238326245,2286303,53389,0.2,0.2,43.019224660782186,44.07883063704714
42.86793194800895,2071207,48316,0.2,0.3,42.81937068023705,41.35141524675217
42.8666129959747,1863626,43475,0.2,0.4,42.42568548165408,44.49561606401715
42.83878995256241,1652592,38577,0.2,0.5,43.014877068073524,41.7671450464642
42.788370419240685,1426821,33346,0.2,0.6,42.873753017910175,46.001648094746514
42.87550058475387,1209818,28217,0.2,0.7,41.74584542365916,42.97524242848556
42.65298362355788,987118,23143,0.2,0.8,45.135927475067,39.86185058846612
42.82412336058827,780384,18223,0.2,0.9,42.950083692830376,39.51150372111582
42.80595263494773,2006315,46870,0.3,0.3,42.93810033162103,43.82436004763064
42.793673254029166,1784325,41696,0.3,0.4,42.424723412814394,43.269447517441954
42.77014639485566,1563035,36545,0.3,0.5,42.857507857370244,43.53467974421369
42.81437863096742,1356017,31672,0.3,0.6,42.21784723769576,44.64582725581394
42.83919560141598,1137552,26554,0.3,0.7,42.42057725189275,42.18307211808047
42.8501495284104,931348,21735,0.3,0.8,42.571545927002646,42.14959637909679
42.88211959739491,724279,16890,0.3,0.9,42.490675844023336,37.1560285271524
42.79210473615701,1709459,39948,0.4,0.4,42.686044420620036,43.78697452885336
42.92997937199175,1498428,34904,0.4,0.5,42.485063447366066,45.90579082388649
42.801327800829874,1289390,30125,0.4,0.6,42.30347832119265,44.75614852077981
42.88251943392466,1075708,25085,0.4,0.7,43.225882837134876,41.70186858893894
42.79057148546396,859577,20088,0.4,0.8,43.45453207437059,40.46603497880649
42.89275343189018,649911,15152,0.4,0.9,43.06554509807122,39.48467358525072
42.88218857039841,1427205,33282,0.5,0.5,42.843207550259955,41.898691391581195
42.90229864888577,1222501,28495,0.5,0.6,43.01408412458999,43.66025788489038
42.73091235724368,999006,23379,0.5,0.7,42.3714175310169,39.38409273551007
42.825164835164834,779418,18200,0.5,0.8,42.77930760167802,44.183648486187984
42.62514225020863,561842,13181,0.5,0.9,42.151207486521486,40.096117289996066
42.879169950091935,1142687,26649,0.6,0.6,43.91771954965248,41.31928360016115
43.00392319763685,931723,21666,0.6,0.7,43.13108379496614,43.980638483979234
42.90256197366861,723423,16862,0.6,0.8,43.01612107924834,46.52695666180198
42.610150633344745,497857,11684,0.6,0.9,41.78867235306092,39.171062712361824
42.95125723408501,860915,20044,0.7,0.7,42.70829270464545,43.16457780625787
43.1709889235259,650889,15077,0.7,0.8,43.54449806727191,40.47189002712416
42.90771996404674,429635,10013,0.7,0.9,43.230256758055866,38.123451748529
42.82325959902345,578842,13517,0.8,0.8,43.405056770427514,36.715210177665604
42.88896839594514,359624,8385,0.8,0.9,43.78319975085541,39.77923373596559
42.82604749659658,283123,6611,0.9,0.9,43.52414333885087,48.687442515415164
42.822479096572174,2570976,60038,0.1,0.1,42.92625056527342,43.14793192432115
42.8382070514911,2364412,55194,0.1,0.2,42.98864428297881,43.02531127415049
42.78653034274395,2138428,49979,0.1,0.3,42.90427056214607,44.984780724655046
42.89947525236804,1929361,44974,0.1,0.4,42.88230881361781,41.309012779793
42.89657412728954,1716678,40019,0.1,0.5,42.23942113647399,41.530321891536516
42.67363490975554,1494260,35016,0.1,0.6,42.83526564999968,42.92494483405035
42.790447046301225,1286452,30064,0.1,0.7,43.20929347958479,44.12771452264129
42.90439379981576,1071194,24967,0.1,0.8,42.590246973421706,40.34808935478225
42.8928731958248,858844,20023,0.1,0.9,43.02417029865929,42.0239519225729
42.80742958734911,2287415,53435,0.2,0.2,42.476541764345534,42.313425507187624
42.80781955513015,2057301,48059,0.2,0.3,42.81558065093774,42.95153879978034
42.73664314516129,1865369,43648,0.2,0.4,42.68655027635337,41.557321663576836
42.86287034873153,1650692,38511,0.2,0.5,42.591390087630444,42.119795490429524
42.8918935052531,1437050,33504,0.2,0.6,42.70428721326673,42.85369739091754
42.92698524244554,1221702,28460,0.2,0.7,43.64325546614981,41.07360408555279
42.802762430939225,1007149,23530,0.2,0.8,43.120396870727504,44.78369394314945
42.67670562652895,785038,18395,0.2,0.9,42.46490169463482,41.35024740540652
42.83254757414709,1998738,46664,0.3,0.3,42.77066730001068,42.46089930807852
42.82076714823067,1787296,41739,0.3,0.4,42.34270945530259,43.727047649991675
42.84426095931338,1577440,36818,0.3,0.5,42.90083896320361,43.32831543071627
42.76830491474424,1364480,31904,0.3,0.6,43.28110902831734,46.575102004580536
42.84894362218958,1137768,26553,0.3,0.7,42.398987764756875,39.53972424199687
42.90568487433924,925304,21566,0.3,0.8,43.0364611334963,43.63744903210686
42.697289246350906,716674,16785,0.3,0.9,41.600143414254035,44.98940868025276
42.83502988770228,1712673,39983,0.4,0.4,43.095552440519874,42.70800710039948
42.81152354886533,1501657,35076,0.4,0.5,42.79514096233457,44.2562546399343
42.750217843018966,1275581,29838,0.4,0.6,43.03827674704947,41.85642737682771
42.857228530305456,1071945,25012,0.4,0.7,43.14184083324957,43.58782184637449
42.576898247008,857371,20137,0.4,0.8,42.54197911009925,42.16531895859348
42.75584621482362,647238,15138,0.4,0.9,42.7922538924348,43.09263079480331
42.79554280934457,1432538,33474,0.5,0.5,42.41758707959511,43.76206466968221
42.71677781677781,1217001,28490,0.5,0.6,42.93940725571686,42.95441677959293
42.9676489567649,998783,23245,0.5,0.7,42.89158054251989,43.73611969656884
43.028945478649945,778953,18103,0.5,0.8,43.281561743020426,42.43620870904062
