m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements
0.1,0.7,4.165871658716587,4.162338994175076,202939,48756
0.1,0.6,4.165871658716587,4.167118785022672,210452,50503
0.04,0.08,4.165871658716587,4.162796959138422,262839,63140
0.4,0.5,4.165871658716587,4.162036060733867,157891,37936
0.6,0.6,4.165871658716587,4.155779083785413,110311,26544
0.1,0.4,4.165871658716587,4.16815415821501,226039,54230
0.6,0.7,4.165871658716587,4.137093837251649,102240,24713
0.3,0.9,4.165871658716587,4.154916380362872,146332,35219
0.1,0.2,4.165871658716587,4.160520570082693,242005,58167
0.1,0.8,4.165871658716587,4.170935960591133,194741,46690
0.3,0.5,4.165871658716587,4.168155629679737,178693,42871
0.04,0.07,4.165871658716587,4.166117928763844,264461,63479
0.04,0.05,4.165871658716587,4.16776831025625,266087,63844
0.4,0.8,4.165871658716587,4.156413250568496,135258,32542
0.3,0.4,4.165871658716587,4.162128906686951,186043,44699
0.9,0.9,4.165871658716587,4.137915407854985,27393,6620
0.5,0.7,4.165871658716587,4.172522992958933,123853,29683
0.1,0.3,4.165871658716587,4.171228357969438,233935,56083
0.06,0.08,4.165871658716587,4.166339659054358,259063,62180
0.01,0.05,4.165871658716587,4.164504753143207,271609,65220
0.05,0.06,4.165871658716587,4.162980228004249,262555,63069
0.04,0.06,4.165871658716587,4.163992701648421,264730,63576
0.01,0.06,4.165871658716587,4.165051530533764,270770,65010
0.5,0.6,4.165871658716587,4.175289279908196,130983,31371
0.02,0.07,4.165871658716587,4.166255028969974,268211,64377
0.2,0.2,4.165871658716587,4.171642772589768,222019,53221
0.4,0.7,4.165871658716587,4.184979868121609,143436,34274
0.1,0.1,4.165871658716587,4.165053404539385,249570,59920
0.01,0.09,4.165871658716587,4.16841010677924,268579,64432
0.4,0.4,4.165871658716587,4.162120755475186,165719,39816
0.01,0.01,4.165871658716587,4.167446792395667,275114,66015
0.6,0.8,4.165871658716587,4.190069991251094,95785,22860
0.03,0.08,4.165871658716587,4.169194297915097,265561,63696
0.08,0.09,4.165871658716587,4.167239179507312,254760,61134
0.01,0.03,4.165871658716587,4.16741384568466,273299,65580
0.03,0.04,4.165871658716587,4.165160089929452,268632,64495
0.03,0.09,4.165871658716587,4.163605169130031,264518,63531
0.2,0.5,4.165871658716587,4.156259825190216,198291,47709
0.8,0.8,4.165871658716587,4.1664305420923125,55876,13411
0.03,0.07,4.165871658716587,4.167996495509872,266410,63918
0.3,0.3,4.165871658716587,4.163001983407622,195199,46889
0.1,0.9,4.165871658716587,4.175444474224962,186943,44772
0.4,0.9,4.165871658716587,4.178530481213352,127558,30527
0.02,0.05,4.165871658716587,4.166965250965251,269811,64750
0.02,0.06,4.165871658716587,4.169060516947841,269363,64610
0.2,0.7,4.165871658716587,4.165725733017665,182992,43928
0.07,0.09,4.165871658716587,4.163560975609756,256059,61500
0.02,0.08,4.165871658716587,4.165882462919107,267383,64184
0.02,0.03,4.165871658716587,4.168964987714988,271483,65120
0.01,0.08,4.165871658716587,4.165909231435108,269501,64692
0.02,0.02,4.165871658716587,4.163980839569655,272087,65343
0.05,0.09,4.165871658716587,4.164184351828177,260578,62576
0.07,0.07,4.165871658716587,4.168733171022718,258549,62021
0.2,0.6,4.165871658716587,4.166801442465304,190652,45755
0.5,0.8,4.165871658716587,4.184349025443723,115283,27551
0.5,0.5,4.165871658716587,4.167587969567284,140231,33648
0.6,0.9,4.165871658716587,4.180757741002418,88168,21089
0.01,0.07,4.165871658716587,4.165073245952198,270105,64850
0.06,0.07,4.165871658716587,4.166610617343262,260184,62445
0.01,0.02,4.165871658716587,4.166646413707203,274307,65834
0.05,0.05,4.165871658716587,4.166193361100593,264070,63384
0.08,0.08,4.165871658716587,4.1644530740112256,255231,61288
0.3,0.6,4.165871658716587,4.158594815825375,170702,41048
0.7,0.9,4.165871658716587,4.1422658759575,67055,16188
0.09,0.09,4.165871658716587,4.169166995657323,253452,60792
0.2,0.8,4.165871658716587,4.155178163109756,174451,41984
0.3,0.8,4.165871658716587,4.173595505617977,156009,37380
0.01,0.04,4.165871658716587,4.167351490063696,272824,65467
0.03,0.06,4.165871658716587,4.166250312265801,266840,64048
0.06,0.06,4.165871658716587,4.16833516948476,261067,62631
0.2,0.3,4.165871658716587,4.162116872235537,213604,51321
0.7,0.7,4.165871658716587,4.188329046250063,83042,19827
0.2,0.4,4.165871658716587,4.163598148784382,206019,49481
0.3,0.7,4.165871658716587,4.153165783034257,162937,39232
0.07,0.08,4.165871658716587,4.166801501520937,257525,61804
0.03,0.05,4.165871658716587,4.164002736488587,267812,64316
0.04,0.09,4.165871658716587,4.162326113193165,262110,62972
0.05,0.07,4.165871658716587,4.165951017811705,261955,62880
0.06,0.09,4.165871658716587,4.168176980876519,258502,62018
0.05,0.08,4.165871658716587,4.163677809127573,261200,62733
0.03,0.03,4.165871658716587,4.165025430148252,269423,64687
0.5,0.9,4.165871658716587,4.16926952141058,107588,25805
0.02,0.09,4.165871658716587,4.165132605304212,266985,64100
0.2,0.9,4.165871658716587,4.1761797752808985,167256,40050
0.04,0.04,4.165871658716587,4.1661691386774615,266564,63983
0.02,0.04,4.165871658716587,4.169330746250269,270748,64938
0.1,0.5,4.165871658716587,4.166382334336483,217356,52169
0.4,0.6,4.165871658716587,4.16811538035655,150569,36124
0.8,0.9,4.165871658716587,4.175330319888734,48033,11504
0.7,0.8,4.165871658716587,4.15719822812846,75079,18060
0.1,0.7,4.165871658716587,4.173630340696983,203477,48753
0.1,0.6,4.165871658716587,4.166212318754692,210902,50622
0.04,0.08,4.165871658716587,4.162554334940331,263344,63265
0.4,0.5,4.165871658716587,4.149494044481923,157465,37948
0.6,0.6,4.165871658716587,4.146561400883035,110821,26726
0.1,0.4,4.165871658716587,4.173786764705882,227054,54400
0.6,0.7,4.165871658716587,4.161622251698219,103537,24879
0.3,0.9,4.165871658716587,4.168427930231237,146737,35202
0.1,0.2,4.165871658716587,4.165084179145629,241704,58031
0.1,0.8,4.165871658716587,4.1672604739010985,194161,46592
0.3,0.5,4.165871658716587,4.154482371907198,177816,42801
0.04,0.07,4.165871658716587,4.164035916824196,264333,63480
0.04,0.05,4.165871658716587,4.164055024861575,265471,63753
0.4,0.8,4.165871658716587,4.167602245388934,135122,32422
0.3,0.4,4.165871658716587,4.144031371853952,187045,45136
0.9,0.9,4.165871658716587,4.204667863554757,28104,6684
0.5,0.7,4.165871658716587,4.161879895561357,122738,29491
0.1,0.3,4.165871658716587,4.167725969841015,234097,56169
0.06,0.08,4.165871658716587,4.1660388246798,259890,62383
0.01,0.05,4.165871658716587,4.165616520259394,271719,65229
0.05,0.06,4.165871658716587,4.166745933606012,262830,63078
0.04,0.06,4.165871658716587,4.1640861027190335,264636,63552
0.01,0.06,4.165871658716587,4.166674355307468,270963,65031
0.5,0.6,4.165871658716587,4.158758484433256,130506,31381
0.02,0.07,4.165871658716587,4.1644260439441165,268568,64491
0.2,0.2,4.165871658716587,4.162162669369065,221785,53286
0.4,0.7,4.165871658716587,4.173929529809824,143099,34284
0.1,0.1,4.165871658716587,4.1655685618729095,249101,59800
0.01,0.09,4.165871658716587,4.16371365625097,268368,64454
0.4,0.4,4.165871658716587,4.171635999499312,166636,39945
0.01,0.01,4.165871658716587,4.1671969696969695,275035,66000
0.6,0.8,4.165871658716587,4.184265734265734,95736,22880
0.03,0.08,4.165871658716587,4.163509863048121,265099,63672
0.08,0.09,4.165871658716587,4.1676920056284565,254721,61118
0.01,0.03,4.165871658716587,4.164517407475154,273209,65604
0.03,0.04,4.165871658716587,4.164329807364209,268491,64474
0.03,0.09,4.165871658716587,4.161748496205083,264296,63506
0.2,0.5,4.165871658716587,4.161902770517512,199043,47825
0.8,0.8,4.165871658716587,4.184702465182096,56188,13427
0.03,0.07,4.165871658716587,4.165372330431515,266034,63868
0.3,0.3,4.165871658716587,4.163295880149812,194530,46725
0.1,0.9,4.165871658716587,4.156613331548058,186262,44811
0.4,0.9,4.165871658716587,4.174436584964632,126882,30395
0.02,0.05,4.165871658716587,4.169652232997715,270010,64756
0.02,0.06,4.165871658716587,4.167899705927875,269288,64610
0.2,0.7,4.165871658716587,4.167011575284834,183236,43973
0.07,0.09,4.165871658716587,4.1648405241083335,256196,61514
0.02,0.08,4.165871658716587,4.164365200586016,267194,64162
0.02,0.03,4.165871658716587,4.1658377083909,271371,65142
0.01,0.08,4.165871658716587,4.166581676015638,269632,64713
0.02,0.02,4.165871658716587,4.16668197544472,272176,65322
0.05,0.09,4.165871658716587,4.168891588994229,260760,62549
0.07,0.07,4.165871658716587,4.160598294731074,258136,62043
0.2,0.6,4.165871658716587,4.1644219608873705,190160,45663
0.5,0.8,4.165871658716587,4.167411041148045,113837,27316
0.5,0.5,4.165871658716587,4.1737259004633085,139632,33455
0.6,0.9,4.165871658716587,4.154525491693718,87029,20948
0.01,0.07,4.165871658716587,4.167236335642802,270662,64950
0.06,0.07,4.165871658716587,4.169334079462787,260771,62545
0.01,0.02,4.165871658716587,4.166494296577946,273947,65750
0.05,0.05,4.165871658716587,4.1692222485956165,263474,63195
0.08,0.08,4.165871658716587,4.16414693877551,255054,61250
0.3,0.6,4.165871658716587,4.164743761738664,170742,40997
0.7,0.9,4.165871658716587,4.151326341764343,67293,16210
0.09,0.09,4.165871658716587,4.164220986085206,252281,60583
0.2,0.8,4.165871658716587,4.16605930689532,174912,41985
0.3,0.8,4.165871658716587,4.178965843121372,154768,37035
0.01,0.04,4.165871658716587,4.168118999571944,272645,65412
0.03,0.06,4.165871658716587,4.16662765841252,267035,64089
0.06,0.06,4.165871658716587,4.165073987663396,260642,62578
0.2,0.3,4.165871658716587,4.1712699649396185,214153,51340
0.7,0.7,4.165871658716587,4.13963672555362,83186,20095
0.2,0.4,4.165871658716587,4.152807176695897,206000,49605
0.3,0.7,4.165871658716587,4.162948024098846,163071,39172
0.07,0.08,4.165871658716587,4.168037298452373,257468,61772
0.03,0.05,4.165871658716587,4.168284940715153,267879,64266
0.04,0.09,4.165871658716587,4.16865506329114,263459,63200
0.05,0.07,4.165871658716587,4.16167198691378,262048,62967
0.06,0.09,4.165871658716587,4.163382594417077,258621,62118
0.05,0.08,4.165871658716587,4.164635313636654,261056,62684
0.03,0.03,4.165871658716587,4.1654463553195775,269092,64601
0.5,0.9,4.165871658716587,4.151123160340821,107182,25820
0.02,0.09,4.165871658716587,4.165694993669798,266517,63979
0.2,0.9,4.165871658716587,4.153422186591843,165788,39916
0.04,0.04,4.165871658716587,4.1683316683316685,267040,64064
0.02,0.04,4.165871658716587,4.167541766109785,270661,64945
0.1,0.5,4.165871658716587,4.1648827580943655,218294,52413
0.4,0.6,4.165871658716587,4.160453004877242,150987,36291
0.8,0.9,4.165871658716587,4.163102541630149,47501,11410
0.7,0.8,4.165871658716587,4.151228206984905,74527,17953
0.1,0.7,4.165871658716587,4.164668133857134,202482,48619
0.1,0.6,4.165871658716587,4.164404938271605,210823,50625
0.04,0.08,4.165871658716587,4.171795439450963,263816,63238
0.4,0.5,4.165871658716587,4.1644684987651726,158508,38062
0.6,0.6,4.165871658716587,4.175594460412856,111860,26789
0.1,0.4,4.165871658716587,4.172062206680777,226689,54335
0.6,0.7,4.165871658716587,4.1582413170046175,103561,24905
0.3,0.9,4.165871658716587,4.176467260642059,147659,35355
0.1,0.2,4.165871658716587,4.160396516710839,241744,58106
0.1,0.8,4.165871658716587,4.16910819840658,194664,46692
0.3,0.5,4.165871658716587,4.172169811320755,178669,42824
0.04,0.07,4.165871658716587,4.165826136292,264330,63452
0.04,0.05,4.165871658716587,4.168692842240662,265750,63749
0.4,0.8,4.165871658716587,4.158718376940682,134468,32334
0.3,0.4,4.165871658716587,4.153136654979119,185965,44777
0.9,0.9,4.165871658716587,4.108570563294973,27133,6604
0.5,0.7,4.165871658716587,4.159274193548387,123780,29760
0.1,0.3,4.165871658716587,4.171051693404634,233996,56100
0.06,0.08,4.165871658716587,4.16084644218755,259745,62426
0.01,0.05,4.165871658716587,4.164068368207251,271643,65235
0.05,0.06,4.165871658716587,4.167059307160814,263554,63247
0.04,0.06,4.165871658716587,4.1611437019329065,264578,63583
0.01,0.06,4.165871658716587,4.165788463015593,271172,65095
0.5,0.6,4.165871658716587,4.166910269445856,131141,31472
0.02,0.07,4.165871658716587,4.16461595824012,268068,64368
0.2,0.2,4.165871658716587,4.161503596044351,222191,53392
0.4,0.7,4.165871658716587,4.179369460990847,143833,34415
0.1,0.1,4.165871658716587,4.162819339269368,250123,60085
0.01,0.09,4.165871658716587,4.165128221039731,268480,64459
0.4,0.4,4.165871658716587,4.16980421686747,166125,39840
0.01,0.01,4.165871658716587,4.164633499522648,274820,65989
0.6,0.8,4.165871658716587,4.14652094400418,95229,22966
0.03,0.08,4.165871658716587,4.162836959416068,265768,63843
0.08,0.09,4.165871658716587,4.168145795127063,254557,61072
0.01,0.03,4.165871658716587,4.165817804751594,273186,65578
0.03,0.04,4.165871658716587,4.164735625765824,268513,64473
0.03,0.09,4.165871658716587,4.164414840010078,264457,63504
0.2,0.5,4.165871658716587,4.165125829209224,197781,47485
0.8,0.8,4.165871658716587,4.17631164152218,55641,13323
0.03,0.07,4.165871658716587,4.166444510655648,265690,63769
0.3,0.3,4.165871658716587,4.170976796006256,194672,46673
0.1,0.9,4.165871658716587,4.172925411326345,185908,44551
0.4,0.9,4.165871658716587,4.158301285211846,126508,30423
0.02,0.05,4.165871658716587,4.1673923112552105,269922,64770
0.02,0.06,4.165871658716587,4.165167582630234,269049,64595
0.2,0.7,4.165871658716587,4.170138257231217,183386,43976
0.07,0.09,4.165871658716587,4.166607183413906,256838,61642
0.02,0.08,4.165871658716587,4.164543342325625,267068,64129
0.02,0.03,4.165871658716587,4.166462142594184,271620,65192
0.01,0.08,4.165871658716587,4.163882960626024,269245,64662
0.02,0.02,4.165871658716587,4.164780201290954,272285,65378
0.05,0.09,4.165871658716587,4.165732624419217,260904,62631
0.07,0.07,4.165871658716587,4.169495619685648,258909,62096
0.2,0.6,4.165871658716587,4.165434482153435,189873,45583
0.5,0.8,4.165871658716587,4.145747969232981,115343,27822
0.5,0.5,4.165871658716587,4.16529299882257,137967,33123
0.6,0.9,4.165871658716587,4.186238488333254,87731,20957
0.01,0.07,4.165871658716587,4.166190262820414,269640,64721
0.06,0.07,4.165871658716587,4.167829258927429,260506,62504
0.01,0.02,4.165871658716587,4.167392921670741,274477,65863
0.05,0.05,4.165871658716587,4.169355348896059,263620,63228
0.08,0.08,4.165871658716587,4.163459812321501,255116,61275
0.3,0.6,4.165871658716587,4.162361893612351,170661,41001
0.7,0.9,4.165871658716587,4.134245742092458,67967,16440
0.09,0.09,4.165871658716587,4.172282976231712,252953,60627
0.2,0.8,4.165871658716587,4.184601135203173,176201,42107
0.3,0.8,4.165871658716587,4.153431346246713,154815,37274
0.01,0.04,4.165871658716587,4.166982603112484,272579,65414
0.03,0.06,4.165871658716587,4.168107678646539,267555,64191
0.06,0.06,4.165871658716587,4.165278554871713,260559,62555
0.2,0.3,4.165871658716587,4.160360500349623,214192,51484
0.7,0.7,4.165871658716587,4.169158500858672,82541,19798
0.2,0.4,4.165871658716587,4.16972885471469,206068,49420
0.3,0.7,4.165871658716587,4.1613284360311305,162013,38933
0.07,0.08,4.165871658716587,4.164900512022814,257041,61716
0.03,0.05,4.165871658716587,4.163181217445386,267755,64315
0.04,0.09,4.165871658716587,4.164514389059873,262506,63034
0.05,0.07,4.165871658716587,4.15973092605226,262192,63031
0.06,0.09,4.165871658716587,4.167114861274376,258782,62101
0.05,0.08,4.165871658716587,4.16422114711312,261663,62836
0.03,0.03,4.165871658716587,4.16695033266285,269310,64630
0.5,0.9,4.165871658716587,4.174194050770908,107210,25684
0.02,0.09,4.165871658716587,4.166507894366967,266794,64033
0.2,0.9,4.165871658716587,4.168888445917325,167310,40133
0.04,0.04,4.165871658716587,4.16738746896907,266917,64049
0.02,0.04,4.165871658716587,4.165715077178781,270684,64979
0.1,0.5,4.165871658716587,4.164244851258581,218373,52440
0.4,0.6,4.165871658716587,4.170664743891955,150390,36059
0.8,0.9,4.165871658716587,4.190958282422762,48020,11458
0.7,0.8,4.165871658716587,4.168280010937927,76217,18285
0.1,0.7,4.165871658716587,4.169947761958414,203556,48815
0.1,0.6,4.165871658716587,4.160740476473619,209926,50454
0.04,0.08,4.165871658716587,4.164452037458871,263260,63216
0.4,0.5,4.165871658716587,4.167158642668687,159523,38281
0.6,0.6,4.165871658716587,4.154030656223063,110842,26683
0.1,0.4,4.165871658716587,4.164250142418729,226606,54417
0.6,0.7,4.165871658716587,4.132840284513417,102263,24744
0.3,0.9,4.165871658716587,4.164414222977759,146983,35295
0.1,0.2,4.165871658716587,4.165343096809681,242323,58176
0.1,0.8,4.165871658716587,4.170011781086002,194677,46685
0.3,0.5,4.165871658716587,4.175831857582254,179210,42916
0.04,0.07,4.165871658716587,4.164720344191764,264264,63453
0.04,0.05,4.165871658716587,4.168650917977317,266110,63836
0.4,0.8,4.165871658716587,4.170358276085149,135374,32461
0.3,0.4,4.165871658716587,4.166469101563374,186287,44711
0.9,0.9,4.165871658716587,4.164250485727096,27863,6691
0.5,0.7,4.165871658716587,4.17113492680618,123378,29579
0.1,0.3,4.165871658716587,4.171491212434495,234029,56102
0.06,0.08,4.165871658716587,4.1639591385089085,259652,62357
0.01,0.05,4.165871658716587,4.167075188430664,272010,65276
0.05,0.06,4.165871658716587,4.167962625702748,263186,63145
0.04,0.06,4.165871658716587,4.165148153393444,264691,63549
0.01,0.06,4.165871658716587,4.166994770839741,270938,65020
0.5,0.6,4.165871658716587,4.169200369697549,130817,31377
0.02,0.07,4.165871658716587,4.165980518572605,268160,64369
0.2,0.2,4.165871658716587,4.168523102310231,222299,53328
0.4,0.7,4.165871658716587,4.158348325692066,143305,34462
0.1,0.1,4.165871658716587,4.166243908951339,249658,59924
0.01,0.09,4.165871658716587,4.16857257964547,269023,64536
0.4,0.4,4.165871658716587,4.158493782591256,165874,39888
0.01,0.01,4.165871658716587,4.166669190351448,275171,66041
0.6,0.8,4.165871658716587,4.182585498119479,95639,22866
0.03,0.08,4.165871658716587,4.163185173551123,265070,63670
0.08,0.09,4.165871658716587,4.162845385067607,254916,61236
0.01,0.03,4.165871658716587,4.16663366185812,273527,65647
0.03,0.04,4.165871658716587,4.165150150616441,268244,64402
0.03,0.09,4.165871658716587,4.163726293239241,264330,63484
0.2,0.5,4.165871658716587,4.171846818505935,198922,47682
0.8,0.8,4.165871658716587,4.160608558794873,55515,13343
0.03,0.07,4.165871658716587,4.167126076742365,266071,63850
0.3,0.3,4.165871658716587,4.179682294017756,194443,46521
0.1,0.9,4.165871658716587,4.1528901734104045,186797,44980
0.4,0.9,4.165871658716587,4.154262874508638,125762,30273
0.02,0.05,4.165871658716587,4.16452704268434,269574,64731
0.02,0.06,4.165871658716587,4.164100737252959,268851,64564
0.2,0.7,4.165871658716587,4.148559362441251,182715,44043
0.07,0.09,4.165871658716587,4.157243127315266,255870,61548
0.02,0.08,4.165871658716587,4.16421748141684,267222,64171
0.02,0.03,4.165871658716587,4.165401984578047,271176,65102
0.01,0.08,4.165871658716587,4.167411508188102,269494,64667
0.02,0.02,4.165871658716587,4.165274207369323,272209,65352
0.05,0.09,4.165871658716587,4.163225187789676,260493,62570
0.07,0.07,4.165871658716587,4.164107191775304,258412,62057
0.2,0.6,4.165871658716587,4.1591564055541,190506,45804
0.5,0.8,4.165871658716587,4.1701391392113045,115688,27742
0.5,0.5,4.165871658716587,4.15386690647482,138573,33360
0.6,0.9,4.165871658716587,4.202436333988778,87625,20851
0.01,0.07,4.165871658716587,4.163387101748759,269979,64846
0.06,0.07,4.165871658716587,4.161734718453461,259197,62281
0.01,0.02,4.165871658716587,4.165083658799751,274075,65803
0.05,0.05,4.165871658716587,4.164393939393939,263856,63360
0.08,0.08,4.165871658716587,4.166443675760345,255353,61288
0.3,0.6,4.165871658716587,4.146847682766031,169830,40954
0.7,0.9,4.165871658716587,4.2014490084116165,68429,16287
0.09,0.09,4.165871658716587,4.162735499184097,252549,60669
0.2,0.8,4.165871658716587,4.169930737998567,174595,41870
0.3,0.8,4.165871658716587,4.165096611893165,155633,37366
0.01,0.04,4.165871658716587,4.167140542358372,272606,65418
0.03,0.06,4.165871658716587,4.164354272337105,266831,64075
0.06,0.06,4.165871658716587,4.16507146503318,261100,62688
0.2,0.3,4.165871658716587,4.174171953450356,214494,51386
0.7,0.7,4.165871658716587,4.151533403603875,82711,19923
0.2,0.4,4.165871658716587,4.170942944648399,205640,49303
0.3,0.7,4.165871658716587,4.169602506162695,162381,38944
0.07,0.08,4.165871658716587,4.16375394066769,257549,61855
0.03,0.05,4.165871658716587,4.166035972903528,267522,64215
0.04,0.09,4.165871658716587,4.162072084940247,262248,63009
0.05,0.07,4.165871658716587,4.165788554924302,262503,63014
0.06,0.09,4.165871658716587,4.170204535564045,258732,62043
0.05,0.08,4.165871658716587,4.165195540499706,261895,62877
0.03,0.03,4.165871658716587,4.166326562161828,269503,64686
0.5,0.9,4.165871658716587,4.18220570981619,106939,25570
0.02,0.09,4.165871658716587,4.169005710709536,266462,63915
0.2,0.9,4.165871658716587,4.16728624535316,167029,40081
0.04,0.04,4.165871658716587,4.16763041915419,266670,63986
0.02,0.04,4.165871658716587,4.167907514450867,270393,64875
0.1,0.5,4.165871658716587,4.163215217057831,217120,52152
0.4,0.6,4.165871658716587,4.168131626654947,151745,36406
0.8,0.9,4.165871658716587,4.176009644364075,48496,11613
0.7,0.8,4.165871658716587,4.194388665774208,75197,17928
0.1,0.7,4.165871658716587,4.158734390058851,202809,48767
0.1,0.6,4.165871658716587,4.167474335898096,210695,50557
0.04,0.08,4.165871658716587,4.170091685109074,263800,63260
0.4,0.5,4.165871658716587,4.186413444315668,158933,37964
0.6,0.6,4.165871658716587,4.165210544077393,111082,26669
0.1,0.4,4.165871658716587,4.174982457436201,226092,54154
0.6,0.7,4.165871658716587,4.2011580353889135,103756,24697
0.3,0.9,4.165871658716587,4.165952738929392,146854,35251
0.1,0.2,4.165871658716587,4.168477231643282,242126,58085
0.1,0.8,4.165871658716587,4.155614538293591,194142,46718
0.3,0.5,4.165871658716587,4.166153127917834,178478,42840
0.04,0.07,4.165871658716587,4.1655952606037685,264382,63468
0.04,0.05,4.165871658716587,4.164549039243913,266148,63908
0.4,0.8,4.165871658716587,4.165089833276834,135153,32449
0.3,0.4,4.165871658716587,4.171097051130139,186569,44729
0.9,0.9,4.165871658716587,4.137122237257556,27516,6651
0.5,0.7,4.165871658716587,4.170600568104964,123333,29572
0.1,0.3,4.165871658716587,4.167145226587719,233656,56071
0.06,0.08,4.165871658716587,4.167886727027548,259626,62292
0.01,0.05,4.165871658716587,4.162570337774644,271487,65221
0.05,0.06,4.165871658716587,4.1678966205302,263186,63146
0.04,0.06,4.165871658716587,4.168769542604843,265313,63643
0.01,0.06,4.165871658716587,4.167148747615238,270848,64996
0.5,0.6,4.165871658716587,4.164847126620778,130089,31235
0.02,0.07,4.165871658716587,4.164488389420092,268293,64424
0.2,0.2,4.165871658716587,4.1659881048424925,222043,53299
0.4,0.7,4.165871658716587,4.1710111384348325,144171,34565
0.1,0.1,4.165871658716587,4.166297486801126,250157,60043
0.01,0.09,4.165871658716587,4.165385807251317,268834,64540
0.4,0.4,4.165871658716587,4.175247178667732,167227,40052
0.01,0.01,4.165871658716587,4.166934457042381,274901,65972
0.6,0.8,4.165871658716587,4.157034137856056,95591,22995
0.03,0.08,4.165871658716587,4.1653899284189375,265352,63704
0.08,0.09,4.165871658716587,4.160446722452388,254066,61067
0.01,0.03,4.165871658716587,4.165312933359748,273332,65621
0.03,0.04,4.165871658716587,4.164206870891728,268608,64504
0.03,0.09,4.165871658716587,4.167243876330206,264720,63524
0.2,0.5,4.165871658716587,4.16856148005202,198732,47674
0.8,0.8,4.165871658716587,4.1367399157134255,54969,13288
0.03,0.07,4.165871658716587,4.163625818991191,265631,63798
0.3,0.3,4.165871658716587,4.165443143633756,194622,46723
0.1,0.9,4.165871658716587,4.164369247187514,187305,44978
0.4,0.9,4.165871658716587,4.163956506028054,126755,30441
0.02,0.05,4.165871658716587,4.168489173076329,269893,64746
0.02,0.06,4.165871658716587,4.16768004950878,269378,64635
0.2,0.7,4.165871658716587,4.169183323814963,182506,43775
0.07,0.09,4.165871658716587,4.167816726469776,256700,61591
0.02,0.08,4.165871658716587,4.164124218956947,267241,64177
0.02,0.03,4.165871658716587,4.165566370866214,271320,65134
0.01,0.08,4.165871658716587,4.166718271046847,269145,64594
0.02,0.02,4.165871658716587,4.1674937205170615,272104,65292
0.05,0.09,4.165871658716587,4.164045735515486,260028,62446
0.07,0.07,4.165871658716587,4.1686028712759615,258716,62063
0.2,0.6,4.165871658716587,4.162301379430766,190700,45816
0.5,0.8,4.165871658716587,4.171217394424312,116256,27871
0.5,0.5,4.165871658716587,4.18391731636646,140065,33477
0.6,0.9,4.165871658716587,4.153631417080672,87787,21135
0.01,0.07,4.165871658716587,4.166052229712012,270081,64829
0.06,0.07,4.165871658716587,4.168430829343283,260306,62447
0.01,0.02,4.165871658716587,4.166164933406312,274017,65772
0.05,0.05,4.165871658716587,4.166914134074682,263799,63308
0.08,0.08,4.165871658716587,4.169030829112584,255991,61403
0.3,0.6,4.165871658716587,4.169319861403891,172072,41271
0.7,0.9,4.165871658716587,4.147967379216607,67139,16186
0.09,0.09,4.165871658716587,4.16086777200363,252211,60615
0.2,0.8,4.165871658716587,4.158343280019098,174193,41890
0.3,0.8,4.165871658716587,4.161296400979838,154588,37149
0.01,0.04,4.165871658716587,4.168127538710564,272954,65486
0.03,0.06,4.165871658716587,4.167797482569838,267210,64113
0.06,0.06,4.165871658716587,4.165120030666517,260774,62609
0.2,0.3,4.165871658716587,4.167513379353137,214927,51572
0.7,0.7,4.165871658716587,4.171773305296886,83327,19974
0.2,0.4,4.165871658716587,4.175519024153809,206755,49516
0.3,0.7,4.165871658716587,4.165607371672155,163196,39177
0.07,0.08,4.165871658716587,4.167664670658683,257520,61790
0.03,0.05,4.165871658716587,4.167392115408531,268080,64328
0.04,0.09,4.165871658716587,4.166120633714765,263228,63183
0.05,0.07,4.165871658716587,4.164628051972776,262509,63033
0.06,0.09,4.165871658716587,4.163233754730655,258516,62095
0.05,0.08,4.165871658716587,4.166281644813357,261505,62767
0.03,0.03,4.165871658716587,4.163947103858944,269220,64655
0.5,0.9,4.165871658716587,4.184456601870174,107846,25773
0.02,0.09,4.165871658716587,4.166330440222066,266416,63945
0.2,0.9,4.165871658716587,4.16936255983875,165482,39690
0.04,0.04,4.165871658716587,4.16609762561776,267226,64143
0.02,0.04,4.165871658716587,4.167315953990422,270638,64943
0.1,0.5,4.165871658716587,4.167994826832005,219149,52579
0.4,0.6,4.165871658716587,4.1538609719852495,150943,36338
0.8,0.9,4.165871658716587,4.1541713398326285,48151,11591
0.7,0.8,4.165871658716587,4.1711756569847855,75394,18075
0.1,0.7,4.165871658716587,4.168321131654051,201555,48354
0.1,0.6,4.165871658716587,4.158862942552433,209798,50446
0.04,0.08,4.165871658716587,4.164951712583179,263504,63267
0.4,0.5,4.165871658716587,4.178140729865772,159371,38144
0.6,0.6,4.165871658716587,4.165610825805,111126,26677
0.1,0.4,4.165871658716587,4.162795845708278,225661,54209
0.6,0.7,4.165871658716587,4.158187311178248,103227,24825
0.3,0.9,4.165871658716587,4.178311953683733,147227,35236
0.1,0.2,4.165871658716587,4.161084913778267,241784,58106
0.1,0.8,4.165871658716587,4.171410160025776,194200,46555
0.3,0.5,4.165871658716587,4.181228940471733,178689,42736
0.04,0.07,4.165871658716587,4.167118964973177,264112,63380
0.04,0.05,4.165871658716587,4.165732009148156,265932,63838
0.4,0.8,4.165871658716587,4.139966740576496,134433,32472
